property_price,locality,bhk,built_up_area,super_built_up_area,carpet_area,price_per_sqft,bathrooms,balconies,floor_number,total_floors,property_age,furnishing_status,parking,facing,amenities_count,possession_status,builder_name,source
19162022.0,Anna Nagar,4,1858,2136,1486,10313.0,4,1.0,5.0,6,2.0,Semi-Furnished,1.0,South,8.0,Under Construction,Appaswamy,MagicBricks
14841042.0,Velachery,3,1430,1644,1144,10378.0,3,2.0,2.0,2,6.0,Semi-Furnished,0.0,South,8.0,Ready to Move,TVH,MagicBricks
6609900.0,Anna Nagar,1,572,657,457,11556.0,1,2.0,3.0,4,7.0,Unfurnished,1.0,South,10.0,Ready to Move,TVH,MagicBricks
13116532.0,Mogappair,3,1833,2107,1466,7156.0,3,0.0,0.0,6,0.0,Semi-Furnished,1.0,North-West,5.4,Ready to Move,Doshi,MagicBricks
9214291.0,Anna Nagar,2,868,998,694,10616.0,2,2.0,1.0,2,5.0,Unfurnished,1.0,South,9.0,Ready to Move,Akshaya,Housing.com
5606661.0,Tambaram,2,1071,1231,856,5235.0,2,1.0,0.0,8,2.0,Semi-Furnished,1.0,South,3.0,Under Construction,Akshaya,99acres
12863826.0,Sholinganallur,3,1565,1799,1252,8220.0,3,1.0,2.0,8,2.0,Furnished,0.0,North-East,5.0,Ready to Move,Doshi,99acres
22345902.125,Velachery,4,2415,2777,1932,9331.0,4,0.0,6.0,12,4.0,Semi-Furnished,2.0,South-East,9.0,Under Construction,Olympia,MagicBricks
10524432.0,OMR,3,1468,1688,1174,7169.0,3,1.0,7.0,16,6.0,Semi-Furnished,1.0,North-East,6.0,Ready to Move,Casa Grande,MagicBricks
17871691.0,Anna Nagar,3,1531,1760,1224,11673.0,3,1.0,0.0,4,7.0,Semi-Furnished,1.0,North,6.0,Ready to Move,Appaswamy,99acres
6431734.0,Thoraipakkam,2,1017,1169,813,6324.0,2,2.0,2.0,12,10.0,Unfurnished,1.0,South-East,6.0,Ready to Move,Ramaniyam,MagicBricks
13741767.0,T Nagar,3,1014,1166,811,13552.0,3,2.0,1.0,6,1.0,Furnished,1.0,South,9.0,Under Construction,Appaswamy,MagicBricks
9175496.0,ECR,2,1087,1250,869,8441.0,2,2.0,3.0,6,1.0,Semi-Furnished,2.0,North-East,5.0,Under Construction,Pacifica,MagicBricks
15245695.0,Guindy,3,1561,1795,1248,9767.0,3,2.0,3.0,6,3.0,Semi-Furnished,1.0,South,7.0,Under Construction,TVH,MagicBricks
19148135.0,Anna Nagar,3,2010,2311,1608,9526.0,3,1.0,6.0,8,0.0,Furnished,1.0,South-East,6.0,Ready to Move,Radiance,MagicBricks
19280541.0,Adyar,4,1544,1775,1235,12487.0,4,1.0,3.0,4,6.0,Unfurnished,1.0,West,2.0,Ready to Move,Olympia,MagicBricks
9014688.0,Mogappair,3,1453,1670,1162,6204.0,2,1.0,2.0,4,7.0,Unfurnished,2.0,North-West,2.0,Ready to Move,Olympia,99acres
5830393.0,Tambaram,3,1199,1378,959,4863.0,3,1.0,5.0,8,5.0,Unfurnished,2.0,South,6.0,Under Construction,Casa Grande,MagicBricks
20926485.0,Perungudi,3,1888,2171,1510,11084.0,3,1.0,7.0,12,4.0,Semi-Furnished,1.0,South-East,2.0,Under Construction,Appaswamy,MagicBricks
10698331.0,Perungudi,2,1034,1189,827,10347.0,2,2.0,2.0,2,1.0,Semi-Furnished,1.0,South-East,6.6,Under Construction,Casa Grande,MagicBricks
11351902.0,Sholinganallur,3,1289,1482,1031,8807.0,3,1.0,4.0,4,2.0,Semi-Furnished,1.0,North-West,7.0,Under Construction,Pacifica,Housing.com
2754630.0,Tambaram,1,621,714,496,4436.0,1,1.0,1.0,12,3.0,Unfurnished,0.0,North,4.0,Ready to Move,Ramaniyam,99acres
7132546.0,Porur,2,993,1141,794,7183.0,2,1.0,2.0,4,10.0,Semi-Furnished,2.0,West,10.0,Ready to Move,Radiance,Housing.com
6131105.0,Perungudi,1,631,725,504,9716.0,1,1.0,4.0,4,9.0,Unfurnished,0.0,South-West,5.0,Ready to Move,Ramaniyam,MagicBricks
3846592.0,Mogappair,1,568,653,454,6772.0,1,1.0,1.0,6,5.0,Unfurnished,1.0,North-West,4.0,Ready to Move,Doshi,MagicBricks
13988561.0,Nungambakkam,2,1192,1370,953,11735.0,2,2.0,6.0,6,0.0,Furnished,2.0,South-East,10.0,Ready to Move,Mahindra,MagicBricks
6403154.0,Pallikaranai,2,1141,1312,912,5612.0,2,1.0,8.0,16,9.0,Unfurnished,0.0,West,7.0,Under Construction,Mahindra,Housing.com
5379499.0,Kolathur,2,959,1102,767,5609.0,2,1.0,8.0,8,4.0,Semi-Furnished,1.0,South-West,3.0,Ready to Move,TVH,99acres
5638286.0,Kolathur,2,1005,1155,804,5610.0,2,0.0,8.0,8,0.0,Furnished,1.0,South,5.0,Ready to Move,TVH,Housing.com
8476144.0,Thoraipakkam,2,1020,1173,816,8310.0,2,2.0,0.0,4,5.0,Unfurnished,1.0,East,2.0,Ready to Move,Mahindra,MagicBricks
5467397.0,Chromepet,2,1080,1242,864,5062.0,2,1.0,2.0,6,7.8,Furnished,1.0,North-East,10.0,Ready to Move,Appaswamy,MagicBricks
14231272.0,Nungambakkam,2,1146,1317,916,12418.0,2,1.0,3.0,4,4.0,Semi-Furnished,1.0,South,11.0,Ready to Move,Appaswamy,Housing.com
6472556.0,Chromepet,3,1270,1460,1016,5097.0,2,1.0,4.0,4,3.0,Semi-Furnished,0.0,North-West,5.0,Ready to Move,Radiance,99acres
4243889.0,OMR,1,582,669,465,7292.0,1,1.0,5.2,6,0.0,Semi-Furnished,2.0,East,7.0,Ready to Move,TVH,MagicBricks
6025141.0,Chromepet,2,1188,1366,950,5072.0,2,1.0,3.0,8,0.0,Semi-Furnished,1.0,North-West,7.0,Ready to Move,Akshaya,99acres
8503915.0,Thoraipakkam,2,1089,1252,871,7809.0,1,1.0,6.0,6,1.6,Semi-Furnished,1.0,North-West,11.0,Ready to Move,Pacifica,MagicBricks
7147666.0,Mogappair,2,1057,1215,845,6762.0,2,1.0,4.0,6,2.0,Furnished,1.0,West,4.0,Under Construction,Mahindra,Housing.com
5727844.0,Tambaram,2,1091,1254,872,5250.0,2,0.0,11.0,12,1.0,Semi-Furnished,2.0,East,8.0,Ready to Move,Olympia,MagicBricks
12750012.0,OMR,3,1545,1776,1236,8252.0,2,1.0,10.0,12,3.0,Furnished,1.0,North-East,9.0,Under Construction,Radiance,MagicBricks
11413707.0,Porur,3,1472,1692,1177,7754.0,3,1.0,6.0,6,2.0,Semi-Furnished,1.0,South,11.0,Under Construction,Olympia,99acres
3351713.0,Chromepet,1,601,691,480,5577.0,1,1.0,8.0,8,3.0,Semi-Furnished,0.0,South-West,5.0,Ready to Move,TVH,MagicBricks
9259372.0,Navalur,3,1090,1253,872,8495.0,3,1.0,0.0,2,9.0,Unfurnished,1.0,South,7.0,Ready to Move,Appaswamy,MagicBricks
16516351.0,Anna Nagar,3,1447,1664,1157,11414.0,3,1.0,8.0,8,2.0,Furnished,2.0,South-East,2.0,Ready to Move,Olympia,MagicBricks
10906408.0,Navalur,3,1441,1657,1152,7569.0,3,1.0,5.0,12,1.0,Furnished,1.0,North-West,4.0,Ready to Move,Mahindra,MagicBricks
9334672.0,Sholinganallur,2,1127,1296,901,8283.0,2,0.0,7.0,12,4.0,Unfurnished,1.0,South-West,10.0,Ready to Move,Doshi,99acres
7812136.0,Sholinganallur,2,907,1043,725,8613.0,1,2.0,4.0,8,6.0,Furnished,0.0,East,6.0,Ready to Move,Ramaniyam,MagicBricks
7456954.0,Ambattur,3,1488,1711,1190,5011.0,3,2.0,3.0,6,6.0,Semi-Furnished,1.0,East,4.0,Ready to Move,Akshaya,MagicBricks
17644123.0,Anna Nagar,3,1491,1714,1192,11834.0,3,1.0,7.0,12,2.0,Unfurnished,1.0,North-East,5.0,Ready to Move,Radiance,MagicBricks
7428837.0,Sholinganallur,2,1003,1153,802,7407.0,2,2.0,4.0,4,4.0,Unfurnished,0.0,North,9.0,Ready to Move,Akshaya,MagicBricks
7532025.0,Sholinganallur,2,1007,1158,805,7480.0,2,1.0,0.0,6,1.0,Furnished,2.0,South,6.0,Ready to Move,Olympia,MagicBricks
22345902.125,T Nagar,4,2176,2502,1740,11275.0,4,1.0,1.0,12,1.0,Semi-Furnished,0.0,North-West,4.0,Ready to Move,Radiance,99acres
8433744.0,Perungudi,2,866,995,692,9739.0,2,2.0,14.0,16,7.0,Semi-Furnished,2.0,North,4.0,Ready to Move,Casa Grande,MagicBricks
7043245.0,Porur,2,1030,1184,824,6838.0,2,2.0,1.0,16,4.0,Semi-Furnished,2.0,West,8.0,Under Construction,Casa Grande,99acres
5386720.0,Medavakkam,2,912,1048,729,5906.0,1,2.0,1.0,6,3.0,Semi-Furnished,1.0,South-East,3.0,Ready to Move,Ramaniyam,MagicBricks
6009922.0,Pallikaranai,2,1040,1196,832,5779.0,2,0.0,5.0,8,6.0,Unfurnished,1.0,North-West,6.0,Ready to Move,Olympia,99acres
11992401.0,OMR,3,1674,1925,1339,7164.0,3,1.0,1.0,6,0.0,Semi-Furnished,0.0,North-East,2.0,Under Construction,TVH,Housing.com
7874825.0,Kolathur,3,1363,1567,1090,5778.0,3,0.0,2.4,8,12.0,Semi-Furnished,0.0,North-East,5.4,Ready to Move,Appaswamy,99acres
5681868.0,Sholinganallur,1,623,716,498,9120.0,1,2.0,4.0,8,1.0,Unfurnished,1.0,South-East,2.0,Ready to Move,Pacifica,99acres
11866126.0,OMR,3,1505,1730,1204,7884.0,3,2.0,2.0,2,7.0,Furnished,1.0,West,11.0,Ready to Move,Akshaya,Housing.com
4169726.0,Mogappair,1,683,785,546,6105.0,1,2.0,4.0,8,3.0,Unfurnished,1.0,West,4.0,Under Construction,Radiance,MagicBricks
7105881.0,Mogappair,2,1071,1231,856,6635.0,2,1.0,6.0,6,4.0,Semi-Furnished,0.0,North,4.0,Ready to Move,Ramaniyam,Housing.com
7203918.0,Sholinganallur,2,922,1060,737,7813.0,2,1.0,1.0,6,23.0,Furnished,2.0,North-West,5.0,Ready to Move,Appaswamy,Housing.com
5044472.0,Sholinganallur,1,590,678,472,8550.0,1,1.0,1.0,8,4.0,Semi-Furnished,0.0,South,2.0,Ready to Move,Radiance,99acres
22345902.125,Anna Nagar,4,2028,2332,1622,12845.0,4,1.0,5.0,6,9.0,Semi-Furnished,2.0,East,9.0,Ready to Move,Mahindra,MagicBricks
12296267.0,Perungudi,4,1652,1899,1321,7443.0,3,1.0,0.0,4,0.0,Furnished,2.0,North,10.0,Ready to Move,Doshi,99acres
13628149.0,Velachery,3,1400,1609,1120,9734.0,3,2.0,3.0,4,3.0,Furnished,2.0,North,5.0,Ready to Move,Pacifica,MagicBricks
9410817.0,Tambaram,3,1641,1887,1312,5735.0,3,2.0,3.0,6,3.0,Semi-Furnished,2.0,North-West,6.0,Ready to Move,TVH,99acres
12214168.0,Sholinganallur,3,1364,1568,1091,8955.0,3,2.0,0.0,8,3.0,Unfurnished,1.0,North,10.0,Ready to Move,Mahindra,MagicBricks
13460403.0,T Nagar,2,952,1094,761,14139.0,2,1.0,2.0,4,6.0,Semi-Furnished,1.0,East,2.0,Ready to Move,Casa Grande,Housing.com
7622109.0,Sholinganallur,2,950,1092,760,8023.0,2,1.0,2.0,12,3.0,Semi-Furnished,1.0,South,9.0,Ready to Move,Radiance,Housing.com
8782479.0,Chromepet,3,1564,1798,1251,5615.0,3,1.0,2.0,6,2.0,Furnished,1.0,South,8.0,Under Construction,Ramaniyam,99acres
3939774.0,Medavakkam,2,788,906,630,5000.0,2,2.0,3.0,6,1.0,Furnished,1.0,South-East,6.0,Ready to Move,Ramaniyam,99acres
8489483.0,Mogappair,2,1044,1200,835,8132.0,2,1.0,4.0,12,6.0,Unfurnished,2.0,North-East,7.0,Ready to Move,Pacifica,MagicBricks
10606740.0,ECR,3,1396,1605,1116,7598.0,3,1.0,1.0,2,2.0,Unfurnished,1.0,South,10.0,Ready to Move,TVH,MagicBricks
5956865.0,Chromepet,2,1016,1168,812,5863.0,2,1.0,3.0,16,1.0,Furnished,2.0,North-West,6.0,Ready to Move,Akshaya,Housing.com
16028221.0,Navalur,4,2110,2426,1688,7596.0,4,0.0,0.0,8,0.0,Unfurnished,1.0,North-East,2.0,Ready to Move,Ramaniyam,Housing.com
6544646.0,Chromepet,3,1366,1570,1092,4791.0,3,1.0,12.0,12,15.0,Semi-Furnished,1.0,North-West,10.0,Ready to Move,Casa Grande,Housing.com
8027733.0,Tambaram,3,1542,1773,1233,5206.0,3,2.0,3.0,4,0.0,Unfurnished,1.0,South,2.0,Ready to Move,Appaswamy,MagicBricks
5785875.0,Mogappair,2,874,1005,699,6620.0,2,1.4,9.0,16,8.0,Semi-Furnished,1.0,East,4.0,Ready to Move,Casa Grande,MagicBricks
15538149.0,Velachery,3,1565,1799,1252,9929.0,3,1.0,5.0,6,16.0,Semi-Furnished,0.0,North-West,7.0,Ready to Move,Appaswamy,Housing.com
8638417.0,Ambattur,4,1579,1815,1263,5471.0,3,2.0,6.0,8,4.0,Semi-Furnished,2.0,North-East,7.0,Under Construction,Olympia,MagicBricks
11561575.0,Perungudi,2,1288,1481,1030,8976.0,2,1.0,15.0,16,3.0,Semi-Furnished,0.0,West,5.0,Ready to Move,Olympia,99acres
7590481.0,Perungudi,2,777,893,621,9769.0,2,1.0,5.0,6,6.0,Furnished,1.0,East,3.0,Under Construction,Radiance,Housing.com
11748558.0,Adyar,2,939,1079,751,12512.0,2,1.0,2.0,6,3.8,Unfurnished,0.0,East,7.8,Ready to Move,Appaswamy,99acres
10066406.0,Thoraipakkam,2,1177,1353,941,8553.0,2,0.0,0.0,6,10.0,Unfurnished,1.0,North-West,10.0,Ready to Move,Doshi,MagicBricks
3379933.0,Mogappair,1,565,649,452,5982.0,1,1.0,5.0,6,4.0,Unfurnished,1.0,North-West,4.0,Under Construction,Ramaniyam,MagicBricks
4139619.0,Velachery,1,458,526,366,9038.0,1,2.0,2.0,6,16.0,Furnished,2.0,North-West,3.0,Ready to Move,Akshaya,99acres
5165082.0,Medavakkam,2,871,1001,696,5930.0,2,2.0,8.0,12,2.0,Unfurnished,2.0,East,8.0,Ready to Move,TVH,99acres
15471737.0,Perungudi,3,1401,1611,1120,11043.0,3,2.0,3.0,8,7.0,Unfurnished,1.0,South-East,6.0,Ready to Move,Akshaya,MagicBricks
14831454.0,Anna Nagar,3,1502,1727,1201,9874.0,3,1.0,0.0,4,3.0,Furnished,1.0,East,9.0,Ready to Move,Olympia,Housing.com
14285699.0,Medavakkam,3,1850,2127,1480,7722.0,2,0.0,2.0,2,2.0,Furnished,1.0,East,2.0,Ready to Move,Appaswamy,MagicBricks
6039052.0,Medavakkam,2,1111,1277,888,5436.0,2,0.0,16.0,16,4.0,Semi-Furnished,1.0,North-West,3.0,Ready to Move,Appaswamy,MagicBricks
13536328.0,Anna Nagar,3,1327,1526,1061,10201.0,2,2.0,13.0,16,18.0,Furnished,1.0,South-East,6.0,Ready to Move,Radiance,MagicBricks
10312958.0,OMR,3,1312,1508,1049,7860.0,3,1.0,11.0,16,1.0,Semi-Furnished,1.0,South-East,2.0,Ready to Move,Doshi,MagicBricks
9096339.0,Medavakkam,3,1444,1660,1155,6299.0,3,2.0,4.0,8,8.0,Semi-Furnished,1.0,North-East,5.0,Ready to Move,Appaswamy,Housing.com
8862048.0,Porur,3,1146,1317,916,7733.0,3,2.0,0.0,12,4.0,Semi-Furnished,0.0,West,4.0,Ready to Move,Mahindra,MagicBricks
19977582.0,T Nagar,3,1460,1678,1168,13683.0,3,1.0,1.0,8,19.0,Unfurnished,1.0,North,5.0,Ready to Move,TVH,MagicBricks
20250435.0,T Nagar,3,1585,1822,1268,12776.0,3,2.0,13.0,16,2.0,Furnished,1.0,South,4.0,Ready to Move,Casa Grande,MagicBricks
5743973.0,Pallikaranai,2,892,1025,713,6439.0,2,0.0,16.0,16,2.0,Unfurnished,1.0,West,10.0,Ready to Move,Pacifica,MagicBricks
6551681.0,Mogappair,2,1058,1216,846,6193.0,2,1.0,2.0,8,8.0,Unfurnished,1.0,North-West,9.0,Ready to Move,TVH,99acres
9875035.0,Tambaram,3,1496,1720,1196,6601.0,3,2.0,1.0,8,4.0,Semi-Furnished,2.0,West,8.0,Under Construction,Mahindra,MagicBricks
20876825.0,T Nagar,3,1768,2033,1414,11808.0,3,2.0,3.0,4,5.0,Semi-Furnished,1.0,South,8.2,Ready to Move,Pacifica,MagicBricks
10541921.0,OMR,3,1332,1531,1065,7914.0,3,1.0,0.0,2,4.0,Unfurnished,1.0,West,4.0,Ready to Move,TVH,Housing.com
15490672.0,Navalur,4,1815,2087,1452,8535.0,4,2.0,7.0,8,11.0,Semi-Furnished,1.0,North-East,3.0,Under Construction,Doshi,99acres
9868052.0,Velachery,2,1059,1217,847,9318.0,2,2.0,3.0,8,14.0,Semi-Furnished,0.0,South-West,9.0,Ready to Move,Akshaya,MagicBricks
4372824.0,OMR,1,635,730,508,6886.0,1,0.0,3.0,12,3.0,Unfurnished,1.0,North-West,7.0,Under Construction,Casa Grande,Housing.com
6440003.0,Kolathur,2,1089,1252,871,5914.0,2,1.0,0.0,6,1.0,Semi-Furnished,1.0,East,7.0,Ready to Move,Olympia,MagicBricks
16899796.0,Sholinganallur,4,1993,2291,1594,8480.0,4,1.0,0.0,6,10.0,Unfurnished,0.0,South-East,11.0,Ready to Move,Appaswamy,MagicBricks
9365486.0,Porur,3,1492,1715,1193,6277.0,3,1.0,16.0,16,2.0,Semi-Furnished,1.0,South-West,5.0,Ready to Move,Akshaya,99acres
6401215.0,OMR,2,1115,1282,892,5741.0,2,1.0,2.0,2,0.0,Semi-Furnished,0.0,North,9.0,Ready to Move,TVH,99acres
5836814.0,Tambaram,2,1059,1217,847,5512.0,2,1.0,3.0,6,19.0,Semi-Furnished,1.0,West,5.0,Ready to Move,Doshi,MagicBricks
3815506.0,Pallikaranai,1,648,745,518,5888.0,1,1.0,0.0,4,1.0,Semi-Furnished,1.0,South-West,3.0,Ready to Move,Casa Grande,MagicBricks
6045047.0,Thoraipakkam,2,806,926,644,7500.0,2,1.0,1.0,4,0.0,Furnished,1.0,West,9.0,Ready to Move,Ramaniyam,99acres
9157113.0,Navalur,2,999,1148,799,9166.0,2,0.0,9.0,12,1.0,Unfurnished,1.0,West,4.0,Ready to Move,TVH,99acres
9081891.0,Medavakkam,3,1643,1889,1314,5528.0,3,1.0,4.0,12,11.0,Furnished,1.0,North,5.0,Ready to Move,Casa Grande,MagicBricks
21152728.0,T Nagar,3,1657,1905,1325,12766.0,3,1.0,1.0,6,1.0,Unfurnished,1.0,South-West,4.0,Under Construction,Mahindra,99acres
5688985.0,Tambaram,2,1040,1196,832,5470.0,2,1.0,7.0,8,1.0,Unfurnished,2.0,West,8.0,Under Construction,Akshaya,MagicBricks
7705041.0,Navalur,2,1053,1210,842,7317.0,2,1.0,1.0,12,9.0,Unfurnished,1.0,South,9.0,Ready to Move,Mahindra,Housing.com
6752676.0,Sholinganallur,2,1013,1164,810,6666.0,2,0.0,11.0,12,9.0,Semi-Furnished,1.0,South-West,2.0,Under Construction,Akshaya,MagicBricks
6115568.0,Pallikaranai,2,1115,1282,892,5485.0,1,1.0,2.0,12,23.0,Semi-Furnished,0.0,North-East,9.0,Ready to Move,Appaswamy,99acres
17404500.0,T Nagar,3,1460,1678,1168,11921.0,3,1.0,2.0,6,0.0,Unfurnished,1.0,North,6.0,Ready to Move,Akshaya,MagicBricks
7107333.0,OMR,2,830,954,664,8563.0,2,1.0,1.0,8,1.0,Unfurnished,1.0,North,9.0,Ready to Move,Olympia,MagicBricks
5725504.0,Kolathur,2,1141,1312,912,5018.0,2,1.0,8.0,12,0.0,Unfurnished,2.0,North-West,11.0,Ready to Move,Ramaniyam,Housing.com
9741361.0,Navalur,2,1031,1185,824,9448.0,2,0.0,3.8,4,25.0,Semi-Furnished,1.0,North-East,4.0,Ready to Move,Pacifica,99acres
4466800.0,Chromepet,2,854,982,683,5230.0,2,1.0,4.0,8,2.0,Semi-Furnished,1.0,North-West,8.0,Ready to Move,Mahindra,99acres
13002070.0,Anna Nagar,2,1092,1255,873,11907.0,1,0.0,16.0,16,0.0,Semi-Furnished,1.0,South-West,8.0,Ready to Move,Mahindra,MagicBricks
7933502.0,OMR,2,1004,1154,803,7902.0,1,1.0,1.0,6,2.0,Semi-Furnished,1.0,North,4.0,Ready to Move,Pacifica,Housing.com
22345902.125,Nungambakkam,4,2091,2404,1672,13201.0,4,2.0,4.0,4,1.0,Unfurnished,1.0,North-East,4.0,Ready to Move,Ramaniyam,MagicBricks
12271221.0,Adyar,3,1041,1197,832,11788.0,3,1.0,0.0,16,0.0,Unfurnished,1.0,North-West,4.0,Under Construction,Akshaya,MagicBricks
2909282.0,Pallikaranai,1,590,678,472,4931.0,1,1.0,7.0,8,0.0,Unfurnished,1.0,South-East,11.0,Ready to Move,Olympia,99acres
5957119.0,Chromepet,2,1026,1179,820,5806.0,2,1.0,2.0,16,10.0,Unfurnished,1.0,North-East,3.0,Under Construction,Pacifica,Housing.com
6249512.0,Porur,2,943,1084,754,6627.0,2,0.0,2.0,8,0.0,Semi-Furnished,1.0,West,6.4,Ready to Move,Akshaya,MagicBricks
6263477.0,Anna Nagar,1,594,683,475,10545.0,1,2.0,8.0,8,2.0,Unfurnished,0.0,North-West,11.0,Ready to Move,Doshi,99acres
7179205.0,Kolathur,3,1604,1844,1283,4476.0,3,2.0,15.0,16,1.0,Semi-Furnished,1.0,East,8.0,Ready to Move,Pacifica,MagicBricks
3071606.0,Ambattur,1,611,702,488,5027.0,1,2.0,4.0,6,8.0,Semi-Furnished,1.0,North-East,7.0,Ready to Move,Akshaya,MagicBricks
7718085.0,Tambaram,3,1542,1773,1233,5005.0,3,1.0,2.0,2,0.0,Semi-Furnished,1.0,East,9.0,Ready to Move,Casa Grande,MagicBricks
7757059.0,Perungudi,2,810,931,648,9577.0,2,2.0,2.0,16,5.0,Unfurnished,2.0,South-West,8.0,Ready to Move,Pacifica,MagicBricks
5622496.0,Kolathur,3,1236,1421,988,4549.0,3,1.0,3.0,8,8.0,Unfurnished,1.0,North,11.0,Under Construction,Casa Grande,99acres
22345902.125,T Nagar,4,1945,2236,1556,13178.0,4,2.0,1.0,6,0.0,Unfurnished,1.0,South-East,3.0,Under Construction,Olympia,99acres
19025673.0,Nungambakkam,3,1398,1607,1118,13609.0,3,2.0,16.0,16,10.0,Semi-Furnished,1.0,South,7.0,Ready to Move,Casa Grande,99acres
7373617.0,Pallikaranai,3,1453,1670,1162,5075.0,3,1.0,9.0,16,4.0,Unfurnished,1.0,South-West,11.0,Ready to Move,Pacifica,MagicBricks
10357701.0,Perungudi,2,1081,1243,864,9582.0,1,2.0,3.0,4,3.0,Furnished,1.0,South-East,2.0,Ready to Move,Akshaya,99acres
18276478.0,Adyar,3,1508,1734,1206,12120.0,3,1.0,4.0,6,4.0,Semi-Furnished,1.0,West,4.0,Ready to Move,Olympia,99acres
9832135.0,Perungudi,2,954,1097,763,10306.0,2,1.0,7.0,12,2.0,Furnished,1.0,South,10.0,Ready to Move,Ramaniyam,Housing.com
7603175.0,Nungambakkam,1,580,667,464,13109.0,1,2.0,6.0,6,4.0,Semi-Furnished,1.0,North,8.0,Ready to Move,Doshi,MagicBricks
11906516.0,Sholinganallur,3,1369,1574,1095,8697.0,2,1.0,0.0,8,3.0,Semi-Furnished,2.0,North,11.0,Ready to Move,Appaswamy,99acres
5064148.0,Medavakkam,2,846,972,676,5986.0,2,1.0,7.0,8,4.0,Semi-Furnished,0.0,North,8.0,Under Construction,Pacifica,MagicBricks
10577140.0,Thoraipakkam,2,1110,1276,888,9529.0,2,1.0,1.0,6,0.0,Unfurnished,2.0,North,5.0,Ready to Move,Pacifica,MagicBricks
8725464.0,Porur,2,1087,1250,869,8027.0,2,1.0,1.0,4,4.0,Semi-Furnished,1.0,North-East,8.0,Ready to Move,TVH,99acres
5181409.0,Tambaram,2,984,1131,787,5266.0,1,1.0,8.0,16,3.0,Unfurnished,1.0,West,10.0,Under Construction,Casa Grande,MagicBricks
5063935.0,Guindy,1,475,546,380,10661.0,1,0.0,5.0,12,5.0,Semi-Furnished,1.0,South-West,5.0,Under Construction,Casa Grande,MagicBricks
7222457.0,Tambaram,3,1345,1546,1076,5370.0,3,2.0,1.0,4,10.0,Furnished,1.0,South-West,6.0,Ready to Move,Akshaya,MagicBricks
8727955.0,Ambattur,3,1723,1981,1378,5066.0,3,1.0,6.0,12,9.0,Semi-Furnished,1.0,South-West,7.0,Ready to Move,Akshaya,99acres
5806338.0,Ambattur,2,1023,1176,818,5676.0,2,0.0,2.0,4,5.0,Semi-Furnished,1.0,South,6.0,Ready to Move,Pacifica,MagicBricks
17659492.0,Velachery,3,1662,1911,1329,10625.0,2,1.0,3.0,6,2.0,Furnished,1.0,West,6.0,Ready to Move,Radiance,MagicBricks
16060220.0,OMR,4,1994,2293,1595,8054.0,4,1.0,3.0,6,2.0,Semi-Furnished,1.0,South-East,4.0,Under Construction,Ramaniyam,99acres
4878359.0,Thoraipakkam,1,688,791,550,7091.0,1,2.0,0.0,2,0.0,Furnished,1.0,East,4.0,Under Construction,TVH,99acres
21338249.0,Adyar,3,1718,1975,1374,12420.0,3,1.0,8.0,8,2.0,Furnished,1.0,North-West,3.0,Ready to Move,Mahindra,MagicBricks
9927860.0,Velachery,2,1048,1205,838,9473.0,2,1.0,8.0,8,2.0,Unfurnished,1.0,South-East,4.0,Ready to Move,Akshaya,99acres
13677401.0,Adyar,3,1270,1460,1016,10770.0,3,1.0,6.0,6,3.0,Furnished,1.0,East,9.0,Ready to Move,Ramaniyam,99acres
14818575.0,Sholinganallur,4,2076,2387,1660,7138.0,4,0.0,0.0,6,0.0,Semi-Furnished,1.0,South,9.0,Ready to Move,Appaswamy,99acres
7184800.0,Medavakkam,3,1285,1477,1028,5591.0,3,2.0,2.0,6,1.0,Unfurnished,1.0,North-West,5.0,Ready to Move,Akshaya,99acres
4764007.0,Mogappair,1,724,832,579,6580.0,1,1.0,0.0,16,0.0,Semi-Furnished,2.0,North-West,3.0,Ready to Move,Mahindra,MagicBricks
8411811.0,Medavakkam,3,1298,1492,1038,6481.0,2,2.0,4.0,4,8.0,Semi-Furnished,1.0,North,6.0,Ready to Move,Olympia,99acres
5266762.0,Chromepet,2,1073,1233,858,4908.0,2,0.0,0.0,6,0.0,Semi-Furnished,2.0,South-East,8.0,Ready to Move,Akshaya,Housing.com
9593831.0,Guindy,2,1088,1251,870,8818.0,1,2.0,4.0,8,7.0,Furnished,1.0,South-West,8.0,Ready to Move,Ramaniyam,99acres
7704715.0,OMR,2,1094,1258,875,7043.0,2,1.0,5.0,6,1.0,Semi-Furnished,1.0,South-West,8.0,Ready to Move,Mahindra,MagicBricks
5619514.0,Chromepet,2,1087,1250,869,5170.0,2,0.0,4.0,12,6.0,Semi-Furnished,1.0,South-West,7.0,Under Construction,Appaswamy,99acres
22345902.125,Adyar,3,1668,1918,1334,13475.0,3,2.0,1.0,12,9.0,Semi-Furnished,1.0,South-West,9.0,Ready to Move,Casa Grande,MagicBricks
3035694.0,Chromepet,1,593,681,474,5119.0,1,0.0,10.0,16,9.0,Furnished,1.0,North-West,6.0,Ready to Move,Pacifica,99acres
8512147.0,Mogappair,3,1191,1369,952,7147.0,3,2.0,2.0,16,4.0,Furnished,2.0,South-East,2.0,Ready to Move,Akshaya,99acres
18015187.0,Perungudi,3,1636,1881,1308,11012.0,3,2.0,7.0,8,14.0,Unfurnished,0.0,North,3.0,Under Construction,Olympia,99acres
7210816.0,Sholinganallur,2,1106,1271,884,6520.0,2,1.0,9.0,12,1.0,Furnished,1.0,West,8.0,Ready to Move,Pacifica,MagicBricks
